rouge1,rouge2,rogueL,rogueLs
0.18604651162790697,0.047619047619047616,0.1395348837209302,0.1395348837209302
0.19753086419753088,0.025316455696202528,0.12345679012345677,0.12345679012345677
0.16666666666666666,0.02127659574468085,0.14583333333333334,0.14583333333333334
0.21428571428571425,0.0,0.07142857142857142,0.07142857142857142
0.15584415584415584,0.08000000000000002,0.15584415584415584,0.15584415584415584
0.09803921568627451,0.02,0.05882352941176471,0.05882352941176471
0.136986301369863,0.02816901408450704,0.0821917808219178,0.0821917808219178
0.2702702702702703,0.08333333333333333,0.16216216216216217,0.16216216216216217
0.16666666666666666,0.0,0.1111111111111111,0.1111111111111111
0.3,0.07692307692307691,0.17500000000000002,0.17500000000000002
0.125,0.0,0.0625,0.0625
0.2033898305084746,0.0,0.13559322033898305,0.13559322033898305
0.18181818181818182,0.0,0.10389610389610389,0.10389610389610389
0.21052631578947364,0.02702702702702703,0.18421052631578946,0.18421052631578946
0.0923076923076923,0.0,0.0923076923076923,0.0923076923076923
0.09677419354838708,0.03333333333333333,0.09677419354838708,0.09677419354838708
0.18181818181818182,0.020618556701030927,0.08080808080808081,0.08080808080808081
0.0273972602739726,0.0,0.0273972602739726,0.0273972602739726
0.17857142857142858,0.0,0.14285714285714288,0.14285714285714288
0.17582417582417584,0.022471910112359546,0.06593406593406594,0.06593406593406594
0.12307692307692307,0.031746031746031744,0.061538461538461535,0.061538461538461535
0.11764705882352941,0.0,0.0784313725490196,0.0784313725490196
0.17647058823529413,0.02,0.11764705882352941,0.11764705882352941
0.13333333333333333,0.0,0.1,0.1
0.14285714285714288,0.0,0.10204081632653061,0.10204081632653061
0.19753086419753088,0.0,0.12345679012345677,0.12345679012345677
0.15789473684210525,0.0,0.052631578947368425,0.052631578947368425
0.08,0.0,0.08,0.08
0.22222222222222224,0.07594936708860761,0.1728395061728395,0.1728395061728395
0.23188405797101447,0.11940298507462685,0.14492753623188404,0.14492753623188404
0.21875,0.032258064516129024,0.18750000000000003,0.18750000000000003
0.17647058823529413,0.0,0.08823529411764706,0.08823529411764706
0.20253164556962025,0.0,0.12658227848101267,0.12658227848101267
0.17977528089887643,0.04597701149425288,0.1348314606741573,0.1348314606741573
0.15686274509803919,0.0,0.07843137254901959,0.07843137254901959
0.0784313725490196,0.0,0.0784313725490196,0.0784313725490196
0.15841584158415845,0.08080808080808081,0.11881188118811879,0.11881188118811879
0.14814814814814817,0.0,0.07407407407407408,0.07407407407407408
0.20253164556962028,0.0,0.10126582278481014,0.10126582278481014
0.1518987341772152,0.0,0.0759493670886076,0.0759493670886076
0.1869158878504673,0.05714285714285715,0.14953271028037382,0.14953271028037382
0.12121212121212122,0.0,0.09090909090909091,0.09090909090909091
0.22222222222222218,0.0,0.14814814814814814,0.14814814814814814
0.18867924528301888,0.0392156862745098,0.1509433962264151,0.1509433962264151
0.1686746987951807,0.0,0.12048192771084336,0.12048192771084336
0.06837606837606838,0.0,0.03418803418803419,0.03418803418803419
0.125,0.0,0.075,0.075
0.12307692307692307,0.0,0.09230769230769231,0.09230769230769231
0.14705882352941177,0.0,0.029411764705882353,0.029411764705882353
0.2526315789473684,0.02150537634408602,0.1473684210526316,0.1473684210526316
0.1492537313432836,0.0,0.11940298507462689,0.11940298507462689
0.1568627450980392,0.04,0.09803921568627451,0.09803921568627451
0.32835820895522394,0.0923076923076923,0.1791044776119403,0.1791044776119403
0.1794871794871795,0.0,0.10256410256410255,0.10256410256410255
0.16216216216216214,0.0,0.10810810810810811,0.10810810810810811
0.19999999999999998,0.06896551724137931,0.09999999999999999,0.09999999999999999
0.11111111111111109,0.0,0.0925925925925926,0.0925925925925926
0.34920634920634924,0.06451612903225806,0.15873015873015875,0.15873015873015875
0.11594202898550723,0.029850746268656712,0.05797101449275362,0.05797101449275362
0.06451612903225806,0.0,0.06451612903225806,0.06451612903225806
0.4415584415584415,0.2666666666666667,0.3116883116883117,0.3116883116883117
0.12244897959183673,0.020833333333333332,0.08163265306122448,0.08163265306122448
0.2028985507246377,0.0,0.11594202898550723,0.11594202898550723
0.2653061224489796,0.0625,0.12244897959183673,0.12244897959183673
0.17391304347826086,0.0,0.13043478260869562,0.13043478260869562
0.2823529411764706,0.07228915662650602,0.21176470588235294,0.21176470588235294
0.11594202898550722,0.0,0.08695652173913043,0.08695652173913043
0.16129032258064516,0.03333333333333333,0.09677419354838708,0.09677419354838708
0.026315789473684206,0.0,0.026315789473684206,0.026315789473684206
0.19148936170212766,0.043478260869565216,0.10638297872340427,0.10638297872340427
0.1388888888888889,0.0,0.1111111111111111,0.1111111111111111
0.10526315789473682,0.0,0.07894736842105263,0.07894736842105263
0.10416666666666666,0.0,0.06250000000000001,0.06250000000000001
0.30769230769230765,0.19047619047619047,0.27692307692307694,0.27692307692307694
0.2222222222222222,0.017391304347826087,0.11965811965811965,0.11965811965811965
0.22784810126582278,0.025974025974025972,0.17721518987341772,0.17721518987341772
0.17543859649122806,0.03636363636363636,0.07017543859649122,0.07017543859649122
0.17283950617283952,0.050632911392405056,0.1481481481481481,0.1481481481481481
0.25641025641025644,0.02631578947368421,0.15384615384615385,0.15384615384615385
0.1149425287356322,0.023529411764705882,0.09195402298850575,0.09195402298850575
0.04081632653061225,0.0,0.04081632653061225,0.04081632653061225
0.2222222222222222,0.025316455696202528,0.1234567901234568,0.1234567901234568
0.15384615384615383,0.0,0.09230769230769229,0.09230769230769229
0.34285714285714286,0.0588235294117647,0.2571428571428571,0.2571428571428571
0.36363636363636365,0.125,0.24242424242424243,0.24242424242424243
0.10204081632653061,0.0,0.0816326530612245,0.0816326530612245
0.2337662337662338,0.08,0.15584415584415587,0.15584415584415587
0.15929203539823006,0.018018018018018018,0.08849557522123894,0.08849557522123894
0.11320754716981131,0.0,0.11320754716981131,0.11320754716981131
0.0983606557377049,0.0,0.0655737704918033,0.0655737704918033
0.24242424242424243,0.15625,0.2121212121212121,0.2121212121212121
0.08955223880597014,0.030769230769230767,0.05970149253731344,0.05970149253731344
0.17777777777777778,0.0,0.13333333333333333,0.13333333333333333
0.175,0.05128205128205128,0.175,0.175
0.1111111111111111,0.0,0.08333333333333334,0.08333333333333334
0.2564102564102564,0.05263157894736842,0.15384615384615385,0.15384615384615385
0.08333333333333334,0.0,0.0625,0.0625
0.3404255319148936,0.15217391304347827,0.2553191489361702,0.2553191489361702
0.11940298507462688,0.030769230769230767,0.05970149253731344,0.05970149253731344
0.14492753623188406,0.0,0.05797101449275363,0.05797101449275363
0.17073170731707318,0.0,0.0975609756097561,0.0975609756097561
0.1176470588235294,0.0,0.07843137254901962,0.07843137254901962
0.1388888888888889,0.0,0.08333333333333334,0.08333333333333334
0.19444444444444448,0.0,0.16666666666666666,0.16666666666666666
0.2,0.0,0.125,0.125
0.2318840579710145,0.08955223880597016,0.11594202898550725,0.11594202898550725
0.12195121951219513,0.0,0.09756097560975609,0.09756097560975609
0.12307692307692307,0.0,0.0923076923076923,0.0923076923076923
0.1492537313432836,0.0,0.11940298507462689,0.11940298507462689
0.2718446601941748,0.059405940594059396,0.17475728155339806,0.17475728155339806
0.15053763440860213,0.0,0.08602150537634408,0.08602150537634408
0.21276595744680854,0.04347826086956522,0.1276595744680851,0.1276595744680851
0.22222222222222224,0.09090909090909091,0.11111111111111112,0.11111111111111112
0.2105263157894737,0.021505376344086023,0.10526315789473685,0.10526315789473685
0.06896551724137931,0.0,0.06896551724137931,0.06896551724137931
0.18421052631578946,0.0,0.13157894736842105,0.13157894736842105
0.19753086419753085,0.05063291139240506,0.14814814814814814,0.14814814814814814
0.15217391304347827,0.022222222222222223,0.10869565217391305,0.10869565217391305
0.10526315789473685,0.0,0.052631578947368425,0.052631578947368425
0.0857142857142857,0.0,0.057142857142857134,0.057142857142857134
0.21951219512195122,0.025,0.1219512195121951,0.1219512195121951
0.09174311926605504,0.01869158878504673,0.09174311926605504,0.09174311926605504
0.16129032258064516,0.0,0.09677419354838708,0.09677419354838708
0.3,0.034482758620689655,0.16666666666666669,0.16666666666666669
0.1111111111111111,0.028571428571428574,0.08333333333333334,0.08333333333333334
0.19999999999999998,0.0,0.17777777777777776,0.17777777777777776
0.23333333333333334,0.0,0.1,0.1
0.20512820512820515,0.0,0.1282051282051282,0.1282051282051282
0.07692307692307691,0.0196078431372549,0.03846153846153846,0.03846153846153846
0.12307692307692307,0.0,0.0923076923076923,0.0923076923076923
0.13698630136986303,0.0,0.08219178082191782,0.08219178082191782
0.13114754098360654,0.0,0.09836065573770493,0.09836065573770493
0.25,0.03389830508474576,0.13333333333333333,0.13333333333333333
0.24242424242424243,0.09375000000000001,0.21212121212121213,0.21212121212121213
0.05333333333333334,0.0,0.05333333333333334,0.05333333333333334
0.18604651162790695,0.0,0.09302325581395347,0.09302325581395347
0.2278481012658228,0.025974025974025976,0.12658227848101267,0.12658227848101267
0.1411764705882353,0.0,0.07058823529411765,0.07058823529411765
0.19178082191780818,0.02816901408450704,0.136986301369863,0.136986301369863
0.21686746987951808,0.07407407407407408,0.12048192771084336,0.12048192771084336
0.18666666666666665,0.0273972602739726,0.13333333333333333,0.13333333333333333
0.1518987341772152,0.025974025974025972,0.10126582278481011,0.10126582278481011
0.15094339622641512,0.0,0.11320754716981132,0.11320754716981132
0.31683168316831684,0.08080808080808081,0.1386138613861386,0.1386138613861386
0.18750000000000003,0.03225806451612903,0.18750000000000003,0.18750000000000003
0.1724137931034483,0.03571428571428571,0.13793103448275862,0.13793103448275862
0.10126582278481014,0.0,0.05063291139240507,0.05063291139240507
0.196078431372549,0.0,0.11764705882352941,0.11764705882352941
0.2278481012658228,0.051948051948051945,0.1518987341772152,0.1518987341772152
0.19148936170212766,0.0,0.1276595744680851,0.1276595744680851
0.11904761904761905,0.07317073170731707,0.11904761904761905,0.11904761904761905
0.26666666666666666,0.0821917808219178,0.13333333333333333,0.13333333333333333
0.14492753623188406,0.0,0.05797101449275363,0.05797101449275363
0.20833333333333334,0.10638297872340426,0.10416666666666667,0.10416666666666667
0.2978723404255319,0.04347826086956521,0.12765957446808512,0.12765957446808512
0.19277108433734938,0.0,0.12048192771084337,0.12048192771084337
0.1272727272727273,0.018518518518518517,0.07272727272727272,0.07272727272727272
0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667
0.14705882352941177,0.0,0.11764705882352941,0.11764705882352941
0.18823529411764706,0.0,0.14117647058823532,0.14117647058823532
0.1794871794871795,0.07894736842105263,0.1794871794871795,0.1794871794871795
0.17857142857142858,0.11111111111111112,0.17857142857142858,0.17857142857142858
0.2891566265060241,0.19753086419753085,0.2650602409638554,0.2650602409638554
0.1793103448275862,0.0,0.11034482758620691,0.11034482758620691
0.13157894736842107,0.05405405405405406,0.07894736842105263,0.07894736842105263
0.125,0.02564102564102564,0.09999999999999999,0.09999999999999999
0.30476190476190473,0.038834951456310676,0.17142857142857143,0.17142857142857143
0.11111111111111112,0.022727272727272724,0.08888888888888889,0.08888888888888889
0.17647058823529413,0.019999999999999997,0.09803921568627451,0.09803921568627451
0.3111111111111111,0.09302325581395349,0.26666666666666666,0.26666666666666666
0.0,0.0,0.0,0.0
0.1038961038961039,0.0,0.07792207792207792,0.07792207792207792
0.3157894736842105,0.030534351145038167,0.12030075187969924,0.12030075187969924
0.21212121212121213,0.125,0.15151515151515152,0.15151515151515152
0.2727272727272727,0.0625,0.12121212121212122,0.12121212121212122
0.14285714285714288,0.0,0.08571428571428573,0.08571428571428573
0.25000000000000006,0.02564102564102564,0.175,0.175
0.20512820512820515,0.0,0.15384615384615388,0.15384615384615388
0.0909090909090909,0.0,0.06818181818181818,0.06818181818181818
0.2142857142857143,0.024390243902439025,0.11904761904761905,0.11904761904761905
0.24657534246575344,0.02816901408450704,0.16438356164383564,0.16438356164383564
0.23880597014925373,0.0923076923076923,0.17910447761194026,0.17910447761194026
0.13793103448275862,0.0,0.1149425287356322,0.1149425287356322
0.30588235294117644,0.048192771084337345,0.21176470588235294,0.21176470588235294
0.13186813186813187,0.02247191011235955,0.10989010989010989,0.10989010989010989
0.2142857142857143,0.024390243902439022,0.11904761904761905,0.11904761904761905
0.21818181818181817,0.03773584905660378,0.10909090909090909,0.10909090909090909
0.12,0.0,0.08,0.08
0.06896551724137931,0.0,0.034482758620689655,0.034482758620689655
0.24242424242424243,0.0625,0.15151515151515152,0.15151515151515152
0.1728395061728395,0.0,0.12345679012345678,0.12345679012345678
0.1694915254237288,0.0,0.13559322033898302,0.13559322033898302
0.1509433962264151,0.0,0.11320754716981132,0.11320754716981132
0.3055555555555555,0.1142857142857143,0.19444444444444445,0.19444444444444445
0.25,0.06451612903225806,0.15625,0.15625
0.08791208791208792,0.02247191011235955,0.06593406593406594,0.06593406593406594
0.1694915254237288,0.05172413793103448,0.11864406779661019,0.11864406779661019
0.19047619047619047,0.03278688524590164,0.12698412698412698,0.12698412698412698
0.14893617021276598,0.02173913043478261,0.10638297872340427,0.10638297872340427
0.1518987341772152,0.025974025974025972,0.12658227848101267,0.12658227848101267
0.21276595744680848,0.021739130434782608,0.14893617021276595,0.14893617021276595
0.06060606060606061,0.0,0.06060606060606061,0.06060606060606061
0.23076923076923078,0.04,0.15384615384615383,0.15384615384615383
0.1509433962264151,0.0,0.09433962264150944,0.09433962264150944
0.15384615384615383,0.02631578947368421,0.1282051282051282,0.1282051282051282
0.18918918918918917,0.02777777777777778,0.10810810810810811,0.10810810810810811
0.16216216216216217,0.0,0.1081081081081081,0.1081081081081081
0.1111111111111111,0.0,0.05555555555555555,0.05555555555555555
0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333
0.2,0.02941176470588235,0.17142857142857143,0.17142857142857143
0.11904761904761905,0.04878048780487806,0.09523809523809525,0.09523809523809525
0.2191780821917808,0.0,0.136986301369863,0.136986301369863
0.25263157894736843,0.0,0.12631578947368421,0.12631578947368421
0.10101010101010101,0.020618556701030927,0.08080808080808081,0.08080808080808081
0.2571428571428571,0.029411764705882356,0.19999999999999998,0.19999999999999998
0.2711864406779661,0.0,0.16949152542372883,0.16949152542372883
0.2545454545454545,0.0,0.14545454545454548,0.14545454545454548
0.1388888888888889,0.0,0.1388888888888889,0.1388888888888889
0.14285714285714288,0.029411764705882353,0.1142857142857143,0.1142857142857143
0.0784313725490196,0.0,0.0392156862745098,0.0392156862745098
0.15151515151515152,0.0,0.09090909090909091,0.09090909090909091
0.20224719101123595,0.0,0.0898876404494382,0.0898876404494382
0.21978021978021978,0.06741573033707865,0.15384615384615385,0.15384615384615385
0.11594202898550723,0.0,0.08695652173913043,0.08695652173913043
0.125,0.0,0.0625,0.0625
0.18749999999999997,0.0,0.09374999999999999,0.09374999999999999
0.15625,0.0,0.09374999999999999,0.09374999999999999
0.10810810810810811,0.05555555555555556,0.10810810810810811,0.10810810810810811
0.16901408450704225,0.0,0.11267605633802816,0.11267605633802816
0.2926829268292683,0.03305785123966942,0.13008130081300814,0.13008130081300814
0.1917808219178082,0.0,0.1095890410958904,0.1095890410958904
0.3013698630136986,0.02816901408450704,0.1917808219178082,0.1917808219178082
0.23880597014925373,0.09230769230769231,0.20895522388059704,0.20895522388059704
0.16326530612244897,0.0,0.14285714285714288,0.14285714285714288
0.13157894736842107,0.02702702702702703,0.13157894736842107,0.13157894736842107
0.17543859649122803,0.03636363636363636,0.14035087719298245,0.14035087719298245
0.11320754716981132,0.0,0.07547169811320754,0.07547169811320754
0.10810810810810809,0.0,0.05405405405405404,0.05405405405405404
0.17857142857142855,0.03703703703703704,0.10714285714285714,0.10714285714285714
0.2,0.03389830508474576,0.11666666666666667,0.11666666666666667
0.1643835616438356,0.02816901408450704,0.1643835616438356,0.1643835616438356
0.21428571428571427,0.07407407407407407,0.17857142857142858,0.17857142857142858
0.21951219512195122,0.05,0.1951219512195122,0.1951219512195122
0.21621621621621623,0.05555555555555556,0.13513513513513514,0.13513513513513514
0.1272727272727273,0.0,0.0909090909090909,0.0909090909090909
0.16901408450704225,0.0,0.14084507042253522,0.14084507042253522
0.08421052631578949,0.021505376344086023,0.0631578947368421,0.0631578947368421
0.18823529411764706,0.04819277108433735,0.1411764705882353,0.1411764705882353
0.2592592592592593,0.03846153846153846,0.18518518518518517,0.18518518518518517
0.2469135802469136,0.0,0.1234567901234568,0.1234567901234568
0.26865671641791045,0.030769230769230767,0.20895522388059704,0.20895522388059704
0.1794871794871795,0.052631578947368425,0.15384615384615385,0.15384615384615385
0.15384615384615385,0.0,0.07692307692307693,0.07692307692307693
0.19718309859154928,0.0,0.08450704225352113,0.08450704225352113
0.14583333333333334,0.0,0.125,0.125
0.16666666666666669,0.0,0.14285714285714285,0.14285714285714285
0.13333333333333333,0.0,0.08888888888888888,0.08888888888888888
0.14814814814814814,0.0,0.09876543209876543,0.09876543209876543
0.22429906542056072,0.0380952380952381,0.14953271028037382,0.14953271028037382
0.2857142857142857,0.029411764705882353,0.17142857142857143,0.17142857142857143
0.0967741935483871,0.03333333333333333,0.06451612903225808,0.06451612903225808
